55277
f	p	v	t
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	265	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
19	275	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	279	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
22	300	22	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
20	311	20	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	321	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	356	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
23	361	23	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
20	376	20	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	389	16	0
15	-1	15	0
16	391	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
22	395	22	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	402	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	406	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	410	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	446	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
25	468	25	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	475	16	0
15	-1	15	0
15	-1	15	0
19	478	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	486	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
20	559	20	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	568
17	566	17	0
18	567	18	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
17	579	17	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	599	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	621	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
19	632	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	651	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	669	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	704	16	0
15	-1	15	0
15	-1	15	0
18	707	18	0
15	-1	15	0
21	709	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	730	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	751	16	0
15	-1	15	0
15	-1	15	756
18	754	18	0
19	755	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	762
16	760	16	0
23	761	23	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	765	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	811	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	815	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	843	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	852	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
19	858	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	910	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	931	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
19	938	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	947	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
18	976	18	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
18	994	18	0
15	-1	15	0
15	-1	15	0
16	997	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
18	1008	18	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
20	1022	20	0
15	-1	15	0
15	-1	15	0
16	1025	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1050	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
20	1073	20	0
15	-1	15	0
15	-1	15	0
18	1076	18	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
22	1081	22	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
20	1086	20	0
15	-1	15	0
16	1088	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
20	1094	20	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	1102	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1113	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	1122
18	1120	18	0
19	1121	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1133	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	1152
23	1150	23	0
26	1151	26	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	1171	21	0
15	-1	15	0
21	1173	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1180	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1215	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1219	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
18	1226	18	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
18	1246	18	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
23	1283	23	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1305	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1309	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
19	1324	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
18	1354	18	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
22	1426	22	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
16	1446	16	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
19	1524	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
21	1528	21	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	1552
18	1550	18	0
19	1551	19	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
15	-1	15	0
